693nm,691nm,527nm,525nm,340nm,530nm,523nm,532nm,695nm,520nm,534nm,696nm,625nm,623nm,627nm,685nm,629nm,621nm,631nm,537nm,634nm,619nm,800nm,689nm,794nm,821nm,636nm,518nm,795nm,806nm,809nm,812nm,617nm,638nm,801nm,414nm,798nm,584nm,539nm,687nm,582nm,580nm,354nm,827nm,417nm,698nm,578nm,348nm,587nm,640nm,L*,a*,b*,Date
0.0014287473168224,0.0060354988090693,0.6164727210998535,0.6055219173431396,0.0047347438521683,0.6317386031150818,0.5986620783805847,0.6485529541969299,0.000317176018143,0.6026992797851562,0.6651937365531921,0.0002209317608503,0.9228082299232484,0.9319484829902648,0.9130064845085144,0.0592789202928543,0.9008078575134276,0.9400269985198976,0.88676518201828,0.6800026297569275,0.8703665733337402,0.9424085021018982,0.0003735120990313,0.0245954245328903,0.0003709512820933,0.0003581996134016,0.8525974750518799,0.6154405474662781,0.0003676915366668,0.0003754452045541,0.0003609732084441,0.0003696569474413,0.9407038688659668,0.8336649537086487,0.0003789249749388,0.0110000548884272,0.0003782261337619,0.8574461936950684,0.6925231218338013,0.0415912196040153,0.851038932800293,0.8448951244354248,0.0002264756185468,0.0003640376962721,0.0285535678267478,0.0001682861766312,0.8389732241630554,0.0003488906950224,0.8634539842605591,0.812924861907959,87.79,-4.75,54.44,Day2
0.0012864323798567,0.0056344182230532,0.6123684644699097,0.6014093160629272,0.0043078796006739,0.6276700496673584,0.5945112705230713,0.6445132493972778,0.000276208971627,0.5984368324279785,0.6611888408660889,0.000190527192899,0.9241239428520204,0.93314129114151,0.9144486784934998,0.0591060779988765,0.9023732542991638,0.9410992860794068,0.8884594440460205,0.6760464906692505,0.8721864223480225,0.9434062838554382,0.0003240130317863,0.0239968765527009,0.000321587693179,0.0003100797184742,0.8545257449150085,0.6110566854476929,0.0003186347312293,0.0003255472693126,0.0003127791860606,0.0003203499363735,0.941657543182373,0.8356879949569702,0.00032861562795,0.0102245481684803,0.0003281134995631,0.8565719723701477,0.6886152029037476,0.0411957167088985,0.8500075340270996,0.8437039852142334,0.0001943626411957,0.000315416167723,0.0270722284913063,0.0001442791253793,0.8376259207725525,0.0003017459821421,0.8627337217330933,0.8150295615196228,87.94,-4.1,55.6,Day2
0.0012021579314023,0.0053866449743509,0.6116909980773926,0.6006731986999512,0.0040477351285517,0.6270368099212646,0.593682050704956,0.6439048647880554,0.0002524884184822,0.5974780321121216,0.6606038808822632,0.0001731441298034,0.9249460101127625,0.9339057207107544,0.9153295755386353,0.0588915161788463,0.9033071994781494,0.9418057799339294,0.8894463777542114,0.6754900217056274,0.8732197880744934,0.944083571434021,0.0002952519862446,0.0235734283924102,0.0002929502516053,0.00028220351669,0.8555926084518433,0.6099487543106079,0.0002901627740357,0.0002965610183309,0.0002848238218575,0.0002917536767199,0.9423278570175172,0.8367776274681091,0.0002993870584759,0.0097205769270658,0.0002990378998219,0.8567497134208679,0.6880886554718018,0.0408633574843406,0.8501523733139038,0.8438172340393066,0.000175957349711,0.0002872235199902,0.0260881818830966,0.0001306401827605,0.8377095460891724,0.0002744763914961,0.8629462122917175,0.8161327838897705,88.26,-4.36,56.91,Day2
0.0012865524040535,0.0056322389282286,0.6135855913162231,0.6025952100753784,0.0043056714348495,0.6288986802101135,0.5956569314002991,0.6457444429397583,0.0002761939540505,0.5995495319366455,0.6624191999435425,0.0001905731769511,0.924066424369812,0.9331004619598388,0.9143734574317932,0.0590345785021781,0.9022780060768129,0.9410738945007324,0.8883413672447205,0.6772733926773071,0.8720426559448242,0.9433935880661012,0.000323889486026,0.0239662453532218,0.0003214846656192,0.0003099804162047,0.8543556332588196,0.6121285557746887,0.0003185165987815,0.0003254181647207,0.0003126724623143,0.0003202409134246,0.9416574835777284,0.8354905843734741,0.000328483787598,0.0102066900581121,0.0003280171367805,0.8569872975349426,0.6898396015167236,0.0411417558789253,0.8504658937454224,0.8442073464393616,0.0001943424431374,0.0003153130528517,0.0270352754741907,0.0001443301589461,0.8381743431091309,0.0003016617265529,0.8631084561347961,0.8148045539855957,87.5,-4.56,55.96,Day2
0.0012864323798567,0.0056344182230532,0.6123684644699097,0.6014093160629272,0.0043078796006739,0.6276700496673584,0.5945112705230713,0.6445132493972778,0.000276208971627,0.5984368324279785,0.6611888408660889,0.000190527192899,0.9241239428520204,0.93314129114151,0.9144486784934998,0.0591060779988765,0.9023732542991638,0.9410992860794068,0.8884594440460205,0.6760464906692505,0.8721864223480225,0.9434062838554382,0.0003240130317863,0.0239968765527009,0.000321587693179,0.0003100797184742,0.8545257449150085,0.6110566854476929,0.0003186347312293,0.0003255472693126,0.0003127791860606,0.0003203499363735,0.941657543182373,0.8356879949569702,0.00032861562795,0.0102245481684803,0.0003281134995631,0.8565719723701477,0.6886152029037476,0.0411957167088985,0.8500075340270996,0.8437039852142334,0.0001943626411957,0.000315416167723,0.0270722284913063,0.0001442791253793,0.8376259207725525,0.0003017459821421,0.8627337217330933,0.8150295615196228,87.94,-4.1,55.6,Day2
0.0014824459794908,0.0061880443245172,0.6162552237510681,0.6053469181060791,0.0048972382210195,0.6314958930015564,0.5985525846481323,0.6482998728752136,0.0003329961618874,0.6026715040206909,0.6649328470230103,0.0002326473477296,0.9224960803985596,0.931650936603546,0.9126803278923036,0.0594519190490245,0.9004719257354736,0.93974506855011,0.8864217400550842,0.6797326803207397,0.8700209856033325,0.9421330094337464,0.0003928012156393,0.0248592309653759,0.0003901634481735,0.0003769496979657,0.8522558212280273,0.6155087351799011,0.0003868164203595,0.0003949092060793,0.000379747885745,0.0003888712381012,0.9404268860816956,0.8333328366279602,0.0003985521907452,0.0113104116171598,0.0003977092273999,0.857253909111023,0.6922429800033569,0.0418158359825611,0.8508423566818237,0.8446923494338989,0.000238980166614,0.0003829743945971,0.0291410647332668,0.0001775444252416,0.8387625217437744,0.0003672538441605,0.8632636070251465,0.8126068115234375,89.3,-4.27,53.52,Day2
0.0013146690325811,0.0057139261625707,0.6147443652153015,0.6037420034408569,0.0043870736844837,0.6300585865974426,0.5967955589294434,0.6469043493270874,0.0002840466040652,0.6006967425346375,0.6635775566101074,0.0001963834656635,0.9239330887794496,0.9329851865768432,0.9142218232154846,0.0590781942009925,0.9021077752113342,0.940976083278656,0.8881518840789795,0.6784267425537109,0.8718338012695312,0.9433094263076782,0.0003332502092234,0.0240911822766065,0.0003308232408016,0.0003190879942849,0.854128897190094,0.6132844686508179,0.0003277936193626,0.0003348591271787,0.0003217888879589,0.0003295841743238,0.9415859580039978,0.8352475762367249,0.0003380083071533,0.0103493714705109,0.0003375037049409,0.8574087023735046,0.6909884810447693,0.0412269532680511,0.8509286642074585,0.8447122573852539,0.0002004055713769,0.0003245163534302,0.027308452874422,0.0001489057613071,0.8387197256088257,0.000310590112349,0.8634896278381348,0.8145471215248108,89.25,-4.68,55.8,Day2
0.0014253130648285,0.0060261688195168,0.6173266172409058,0.6063453555107117,0.0047192508354783,0.6326079368591309,0.5994470119476318,0.6494303345680237,0.0003159853222314,0.6034491062164307,0.6660770177841187,0.000220080895815,0.9229615926742554,0.9320995211601256,0.913162350654602,0.0592479221522808,0.9009639620780944,0.94017493724823,0.8869208097457886,0.6808903813362122,0.8705192804336548,0.9425593614578248,0.0003718743682838,0.0245689041912555,0.0003693359030876,0.0003566366212908,0.8527443408966064,0.6161487698554993,0.0003660751681309,0.0003738004597835,0.0003593950823415,0.0003680596128106,0.940864086151123,0.8338040113449097,0.0003772718191612,0.010957421734929,0.0003765957371797,0.8578972816467285,0.6934164762496948,0.0415592603385448,0.8515174388885498,0.8454022407531738,0.0002254616993013,0.0003624542732723,0.028469568118453,0.0001676191895967,0.8395078778266907,0.0003473769174888,0.863879382610321,0.8130545616149902,89.53,-4.94,54.73,Day2
0.0012529913801699,0.0055345431901514,0.6141393184661865,0.6030994057655334,0.0041981530375778,0.6294829845428467,0.5960919857025146,0.6463454365730286,0.0002665441716089,0.5999058485031128,0.6630345582962036,0.000183512471267,0.9245010614395142,0.9335121512413024,0.914831519126892,0.0589293204247951,0.9027554392814636,0.9414618015289308,0.8888375163078308,0.6779035329818726,0.8725529313087463,0.9437736868858336,0.0003120387846138,0.0237904731184244,0.0003096953441854,0.0002985106257256,0.8548725843429565,0.6123934984207153,0.0003067872603423,0.0003134775033686,0.0003011619846802,0.0003084806667175,0.942043662071228,0.8360085487365723,0.0003164478112012,0.0099879866465926,0.0003160549385938,0.8574705719947815,0.6904858350753784,0.0409936234354972,0.8509632349014282,0.844720184803009,0.0001867784594651,0.000303712033201,0.0266072060912847,0.0001387881056871,0.8387025594711304,0.000290452298941,0.8635799288749695,0.8153189420700073,89.23,-4.83,56.7,Day2
0.0006741491379216,0.0036707087419927,0.5988620519638062,0.5875598192214966,0.0023933837655931,0.6144781112670898,0.5800378322601318,0.6315010786056519,0.0001177176454802,0.5829372406005859,0.6483607292175293,7.668681064387783e-05,0.9311674237251282,0.9396123290061952,0.9220775365829468,0.0573452226817607,0.9105584621429444,0.9470052719116212,0.8972126841545105,0.6634665727615356,0.8814674019813538,0.9490052461624146,0.0001344347547274,0.0203444138169288,0.0001329856022493,0.0001270767097594,0.8642315864562988,0.5943745374679565,0.0001313768443651,0.0001346805802313,0.0001289143838221,0.0001321497838944,0.9471350312232972,0.8457299470901489,0.0001360747264698,0.0064006657339632,0.0001362780894851,0.8551270961761475,0.6762925386428833,0.0383258163928985,0.8480085730552673,0.8411527872085571,7.56828740122728e-05,0.0001299718132941,0.0192107055336236,5.607871207757853e-05,0.8345451354980469,0.0001230145280715,0.8618460893630981,0.8253285884857178,83.0,-4.31,65.55,Day2
0.0006438595592044,0.003557251766324,0.6018128991127014,0.5903730392456055,0.002288845134899,0.6175028085708618,0.5826665759086609,0.6345618963241577,0.0001106548588722,0.5853804349899292,0.6514480113983154,7.1849295636639e-05,0.9316939115524292,0.9401302933692932,0.9226114749908448,0.0570404604077339,0.9110909700393676,0.9475117325782776,0.897737979888916,0.6665757894515991,0.8819736242294312,0.9495208859443665,0.0001259454002138,0.0200372505933046,0.0001245811290573,0.0001189737740787,0.86470627784729,0.5965996384620667,0.0001230298948939,0.0001261469878954,0.0001207329623866,0.0001237791148014,0.9476813077926636,0.8461620807647705,0.0001274633686989,0.0061478125862777,0.0001277173869311,0.8565655946731567,0.6794270277023315,0.0379946492612361,0.8495463132858276,0.8427959084510803,7.063872180879116e-05,0.000121728866361,0.0186442788690328,5.242390761850402e-05,0.836293637752533,0.0001151444375864,0.8631933331489563,0.8257097005844116,84.19,-5.56,67.23,Day2
0.0006189668201841,0.0034652834292501,0.6016696095466614,0.5901870727539062,0.0022065823432058,0.6173895001411438,0.582415759563446,0.6344653367996216,0.0001050063583534,0.5850445032119751,0.6513668298721313,6.795111403334886e-05,0.9321601986885072,0.9405633807182312,0.9231116771697998,0.0569132529199123,0.9116228818893432,0.9479119181632996,0.8983018398284912,0.6665126085281372,0.882565975189209,0.9499070644378662,0.0001192792260553,0.0198274888098239,0.0001179666651296,0.0001125965281971,0.8653197288513184,0.5961645841598511,0.0001164739078376,0.000119449388876,0.0001142989203799,0.0001171925978269,0.9480682611465454,0.8467901945114136,0.0001207037275889,0.0059654358774423,0.000120970820717,0.8567968010902405,0.6793828010559082,0.0378102697432041,0.84976726770401,0.843007504940033,6.664892862318084e-05,0.0001152424083556,0.0182352047413587,4.9475362175144255e-05,0.8364967107772827,0.0001089412544388,0.863436222076416,0.8263471126556396,84.88,-5.73,67.98,Day2
0.0005672729457728,0.0032727192156016,0.5964776277542114,0.5850478410720825,0.0020433051977306,0.61219322681427,0.5773130059242249,0.6292699575424194,9.369522740598768e-05,0.5798971652984619,0.6461814641952515,6.012638186803088e-05,0.9329880475997924,0.9412907361984252,0.9240436553955078,0.0568316131830215,0.9126636981964112,0.948543667793274,0.8994594812393188,0.6613541841506958,0.8838444948196411,0.9504761099815368,0.000106181614683,0.0194455441087484,0.0001049497077474,0.0001000473130261,0.8667114973068237,0.5909663438796997,0.0001035939785651,0.0001062932569766,0.0001016455280478,0.0001042236690409,0.9485923647880554,0.848288357257843,0.0001074211395462,0.005633280146867,0.0001076770204235,0.8552612066268921,0.6742510795593262,0.037553921341896,0.8480373620986938,0.8410784006118774,5.8786419685930014e-05,0.000102475292806,0.0174891762435436,4.3563253711909056e-05,0.8343726396560669,9.671856969362123e-05,0.8620883822441101,0.8279440999031067,82.6,-4.62,68.23,Day2
0.0006176640745252,0.0034633341711014,0.59810471534729,0.5867224931716919,0.0022078151814639,0.6137794852256775,0.5790743231773376,0.6308347582817078,0.0001048242775141,0.5817990303039551,0.6477247476577759,6.777263479307294e-05,0.9321515560150146,0.9405238032341005,0.9231360554695128,0.0570729151368141,0.9116871356964112,0.9478447437286376,0.8984123468399048,0.6628674864768982,0.8827312588691711,0.949812114238739,0.0001192137351608,0.0198792107403278,0.0001178813181468,0.0001125086273532,0.8655444383621216,0.5930327773094177,0.0001164043933385,0.0001193856151076,0.0001142203691415,0.0001171050171251,0.9479394555091858,0.8470785021781921,0.0001206380256917,0.0059930966235697,0.0001208751200465,0.8554227948188782,0.6757327318191528,0.0379233583807945,0.8482663631439209,0.8413742780685425,6.655245670117438e-05,0.0001151563992607,0.0183028429746627,4.932842421112582e-05,0.8347324132919312,0.0001088399149011,0.8621820211410522,0.8267013430595398,83.67,-4.59,67.09,Day2
0.0008027587900869,0.0041208043694496,0.6035702228546143,0.5923285484313965,0.0028031412512063,0.6191176176071167,0.5849368572235107,0.636101245880127,0.0001481631916249,0.5880852937698364,0.652917742729187,9.804207365959884e-05,0.9293638467788696,0.937968373298645,0.920110285282135,0.0577713958919048,0.9084309935569764,0.945517122745514,0.8949195742607117,0.6679602265357971,0.8790155649185181,0.9476038813591005,0.0001703621237538,0.021255824714899,0.0001686854229774,0.0001615852524992,0.8616458773612976,0.5998109579086304,0.0001667710748733,0.0001708074705675,0.0001636659144423,0.0001677384716458,0.94577294588089,0.8430323004722595,0.0001725340262055,0.0072510121390223,0.0001726625487208,0.8559533953666687,0.6807206869125366,0.0390477068722248,0.8490219712257385,0.8423546552658081,9.758624946698546e-05,0.0001650223421165,0.021049216389656,7.237908721435815e-05,0.8359287977218628,0.0001566480350447,0.862486720085144,0.8225389122962952,85.06,-4.65,63.32,Day2
0.001306241727434,0.0056943031959235,0.6109883785247803,0.6000844240188599,0.0043731043115258,0.6262630224227905,0.5932605266571045,0.6430948972702026,0.0002819687069859,0.5972594022750854,0.6597635746002197,0.0001946946576936,0.9239502549171448,0.9329640865325928,0.9142792224884032,0.0592348277568817,0.9022123217582704,0.9409201741218568,0.8883100152015686,0.6746164560317993,0.872053861618042,0.9432196617126464,0.0003311753971502,0.0241286437958478,0.0003286961582489,0.0003169970586895,0.8544145226478577,0.6099667549133301,0.0003257214557379,0.0003327711310703,0.0003197247278876,0.0003274497285019,0.9414564967155457,0.8356020450592041,0.0003358981048222,0.0103683238849043,0.0003353185020387,0.8559547662734985,0.6871787309646606,0.0413327105343341,0.8493441343307495,0.8429917693138123,0.0001988889707718,0.0003224144165869,0.0273537561297416,0.000147539351019,0.8368649482727051,0.0003084962663706,0.8621591329574585,0.8149715662002563,87.7,-3.52,54.85,Day2
0.0013119023060426,0.0057107144966721,0.6112209558486938,0.6003143787384033,0.0043895156122744,0.6264958381652832,0.5934889316558838,0.6433279514312744,0.0002835538762155,0.5974894762039185,0.6599963903427124,0.0001958671637112,0.9239235520362854,0.9329410195350648,0.9142488837242126,0.0592435635626316,0.9021782875061036,0.9409005641937256,0.8882721066474915,0.6748484373092651,0.8720121383666992,0.9432028532028198,0.0003330682229716,0.0241537503898143,0.0003305836289655,0.0003188380796927,0.8543691635131836,0.6101986169815063,0.0003275977505836,0.0003346797893755,0.0003215674660168,0.0003293382178526,0.9414421319961548,0.8355534672737122,0.000337823992595,0.0103971473872661,0.0003372357750777,0.8560396432876587,0.6874098777770996,0.0413498356938362,0.849437415599823,0.8430935144424438,0.000200114751351,0.0003242747916374,0.0274088215082883,0.0001484631357016,0.8369748592376709,0.0003103014896623,0.862235963344574,0.8149201273918152,88.05,-3.54,54.81,Day2
0.0013292783405631,0.0057558356784284,0.614351749420166,0.6033754348754883,0.0044345729984343,0.6296507120132446,0.5964642763137817,0.6464881896972656,0.0002883330744225,0.600403904914856,0.6631542444229126,0.0001995247002923,0.9237279891967772,0.9327897429466248,0.9140068292617798,0.0591265521943569,0.9018850326538086,0.9407907128334044,0.8879218101501465,0.6779966354370117,0.8715986609458923,0.9431266784667968,0.0003385534510016,0.0241674128919839,0.0003360973496455,0.0003242200473323,0.8538922667503357,0.613036572933197,0.0003330431063659,0.0003402019210625,0.0003269397711846,0.0003348431491758,0.9413989782333374,0.8350121974945068,0.0003433927486184,0.0104475179687142,0.0003428520867601,0.8571249842643738,0.6905508637428284,0.0412928238511085,0.8506338596343994,0.844405472278595,0.0002037958183791,0.0003297060902696,0.027499470859766,0.0001513761526439,0.8384012579917908,0.0003156042075715,0.8632158041000366,0.8143150806427002,88.21,-4.53,55.44,Day2
0.0006438595592044,0.003557251766324,0.6018128991127014,0.5903730392456055,0.002288845134899,0.6175028085708618,0.5826665759086609,0.6345618963241577,0.0001106548588722,0.5853804349899292,0.6514480113983154,7.1849295636639e-05,0.9316939115524292,0.9401302933692932,0.9226114749908448,0.0570404604077339,0.9110909700393676,0.9475117325782776,0.897737979888916,0.6665757894515991,0.8819736242294312,0.9495208859443665,0.0001259454002138,0.0200372505933046,0.0001245811290573,0.0001189737740787,0.86470627784729,0.5965996384620667,0.0001230298948939,0.0001261469878954,0.0001207329623866,0.0001237791148014,0.9476813077926636,0.8461620807647705,0.0001274633686989,0.0061478125862777,0.0001277173869311,0.8565655946731567,0.6794270277023315,0.0379946492612361,0.8495463132858276,0.8427959084510803,7.063872180879116e-05,0.000121728866361,0.0186442788690328,5.242390761850402e-05,0.836293637752533,0.0001151444375864,0.8631933331489563,0.8257097005844116,84.19,-5.56,67.23,Day2
